2024-04-22 13:59:51,628 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-22 13:59:54,405 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2024-04-22 13:59:54,544 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-22 13:59:59,174 INFO  SwAddin.cs: 294 - Assembly export called for file Assem8
2024-04-22 13:59:59,175 INFO  SwAddin.cs: 299 - Save is required
2024-04-22 13:59:59,175 INFO  SwAddin.cs: 313 - Saving assembly
2024-04-22 13:59:59,175 INFO  SwAddin.cs: 316 - Opening property manager
2024-04-22 13:59:59,176 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem8
2024-04-22 13:59:59,176 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem8
2024-04-22 13:59:59,176 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem8
2024-04-22 13:59:59,177 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-22 13:59:59,177 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2024-04-22 13:59:59,177 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base_V2_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,178 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,178 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,178 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,179 INFO  ExportHelperExtension.cs: 1136 - Found 36 in FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,179 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,179 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,180 INFO  ExportHelperExtension.cs: 1136 - Found 36 in SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,180 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,180 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem8
2024-04-22 13:59:59,181 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem8
2024-04-22 13:59:59,181 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem8
2024-04-22 13:59:59,181 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-22 13:59:59,181 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2024-04-22 13:59:59,182 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base_V2_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,182 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,182 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,183 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,183 INFO  ExportHelperExtension.cs: 1136 - Found 36 in FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,183 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,184 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,184 INFO  ExportHelperExtension.cs: 1136 - Found 36 in SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,184 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:59,226 INFO  SwAddin.cs: 339 - Loading config tree
2024-04-22 13:59:59,226 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-04-22 13:59:59,227 INFO  SwAddin.cs: 344 - Showing property manager
2024-04-22 14:00:07,943 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-22 14:00:19,847 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-22 14:01:14,019 INFO  ExportPropertyManager.cs: 422 - Configuration saved
